"EBI20_S_14.07.2019" "EBI20_S_30.07.2019" "EBI20_S_13.08.2019" "EBI20_S_13.09.2019" "EBI20_S_11.10.2019" "EBI20_S_28.10.2019" "EBI20_S_14.11.2019" "EBI20_S_09.12.2019" "EBI20_S_14.01.2020" "EBI20_S_07.02.2020" "EBI20_S_04.03.2020" "EBI20_S_14.04.2020" "EBI20_S_29.04.2020" "EBI20_S_13.05.2020" "EBI20_S_26.05.2020" "EBI20_S_23.06.2020" "EBI20_S_09.07.2020" "EBI20_S_23.07.2020" "EBI20_S_05.08.2020" "EBI20_S_19.08.2020"
"K00748" 0.538730666321919 0.49537365477593 0.514964943120201 0.518426105487441 0.510764919969021 0.497760746227593 0.497620711123514 0.497046957308668 0.501490480992051 0.512953704819336 0.497960073056282 0.500374962291784 0.51701673505295 0.50836177715669 0.501461405786731 0.508148989103833 0.517747572400459 0.440699100220058 0.506771141158599 0.450497848038491
"K00752" 0.0294401511302559 0.0288275227097114 0.0267858552476855 0.0303420764862818 0.0291995508398334 0.0296506067337618 0.0311872820384311 0.0325923044525535 0.0344446450105296 0.0336543946651646 0.0333482138501082 0.0333621458192892 0.0329723618693771 0.033273366595455 0.0328241612344413 0.0332933887713953 0.0295664156806468 0.0309344060605821 0.031241952539314 0.0255880184963454
"K00754" 0.673044920893796 0.62203450689693 0.654629605672913 0.632949643947192 0.666530136196673 0.64228769850803 0.672237829079859 0.673483523531734 0.68123972335939 0.698844688815585 0.708149054930015 0.695293262035541 0.689680369337873 0.669989104884784 0.670154037478178 0.702342590815335 0.684902444105978 0.527372167202606 0.712139784379189 0.563315272792603
"K00756" 0.173339151472912 0.178514655357882 0.188303386591202 0.174328949760946 0.185738122989496 0.185133176136565 0.191746522428136 0.188247021528028 0.206524314185714 0.194189192452736 0.196596814356151 0.197813544973232 0.182407671352403 0.181974320942143 0.188213799293164 0.184363418041957 0.188134991987543 0.139370931549256 0.194686456217921 0.148856878456473
"K00757" 0.183980008758962 0.176300790445608 0.168662480309546 0.166906588008272 0.173127703809232 0.173503222532782 0.184217189210101 0.164500762819063 0.167587484973314 0.161347519602448 0.173593789332391 0.174715029932512 0.163797782007559 0.178162145180813 0.185878169305288 0.172236187677237 0.178893109526638 0.155488764707524 0.188554295230742 0.16409375208388
"K00758" 0.353217874259381 0.309992676799384 0.319070010818178 0.298454455596824 0.325911878084999 0.289023553720714 0.306550498977411 0.300389074145069 0.300703608532076 0.305919439881633 0.293670637309381 0.310511776316035 0.311928275797804 0.323822420060548 0.311212425048304 0.307931696528136 0.32397562770795 0.251272811939579 0.320593512488568 0.273424618030509
"K00759" 0.262098861720697 0.262990353780001 0.267248317798857 0.259102500039547 0.267589100287297 0.266504500834727 0.27938402641551 0.2815295226416 0.286408284673113 0.280598767012294 0.292050665248077 0.300163560753486 0.291470494447192 0.275629321086707 0.283588640393201 0.282290721196782 0.263808154372384 0.213530462214252 0.277147376636742 0.242975971375914
"K00760" 0.454008389890636 0.463695789989575 0.468330815414425 0.467745197286527 0.495551319860727 0.485632834108112 0.485407465114301 0.474271813797439 0.480612986106271 0.48611811919146 0.485346805954946 0.48645590168522 0.475666709021276 0.493619234880862 0.489597423334692 0.476069650253179 0.472089983151731 0.366135872205294 0.476386163789801 0.40928860319869
"K00761" 0.356810281039166 0.332045910622032 0.318708527546518 0.328965031696298 0.325327624670331 0.317034605621888 0.331460862275701 0.321925190454616 0.312258303221386 0.317412360015005 0.331095343568621 0.333637284525069 0.333793462636566 0.342342077532007 0.334436470696353 0.3273086444252 0.331402302323945 0.27942837711209 0.343641013308617 0.293346887573643
"K00762" 0.536680643000898 0.528032628662669 0.520428421928905 0.529047122058863 0.535696565048395 0.507306954341187 0.527994430869767 0.528355188711993 0.528046831179051 0.524678433577164 0.523441744028541 0.527903984589662 0.533101285394376 0.524876380177489 0.528185479658831 0.519111309639148 0.535461383973931 0.440619070819374 0.534443374962328 0.474809591885117
"K00763" 0.291417568756631 0.310060954063203 0.310423487649003 0.306453115357132 0.307699059681065 0.304055322014539 0.315251917254433 0.30663793341305 0.315031023947626 0.312202069228638 0.30903711337658 0.316445838221309 0.294835885292385 0.309058351775655 0.306457657409489 0.304683736754376 0.30788676287156 0.264220757072519 0.299006507421041 0.266229608148638
"K00764" 1.16998631430799 1.135268978416 1.10927583909264 1.13974036873401 1.12808871144341 1.12410419195532 1.1479917146875 1.14786565118796 1.12117535753411 1.13012844821601 1.13645705578344 1.13654698379024 1.1406738522463 1.13970832044728 1.14162950209163 1.13411634289636 1.13357611580344 0.959075975917528 1.14626985912552 1.03247769358234
"K00765" 0.569435331396219 0.577104478890135 0.557305799474387 0.56661399220729 0.570372911609247 0.561111434582595 0.567505555329305 0.576450976404474 0.572957589075198 0.584673531881954 0.574221850556131 0.58242869493783 0.577244721697147 0.591013112432169 0.572157047274743 0.572255762673536 0.570015113255627 0.472099146689345 0.569420181917751 0.508081145559982
"K00766" 0.69281137734239 0.695800293075425 0.69928919299889 0.693762628538342 0.697505826395135 0.680401622111623 0.697103756243281 0.705072996512645 0.705846623345099 0.706501768319796 0.706140473416051 0.701953784165018 0.695418525374757 0.68957093585797 0.693177199658996 0.700073949736382 0.707445543667127 0.602137644969679 0.703446703833319 0.616925705604696
"K00767" 0.471606253585568 0.449325923420848 0.446232829629592 0.458443563715893 0.45228673656432 0.442410717529855 0.458757578345383 0.475945859637656 0.45700110565896 0.46767665676391 0.465107789010329 0.463892898826466 0.484224980080522 0.467627243078948 0.461547806006283 0.47240768995531 0.464795954319541 0.393143603402282 0.474368223856184 0.406208579021929
"K00768" 0.215072436026264 0.212711904398893 0.210150364504539 0.201224560453898 0.196499913953418 0.202694521350878 0.200123597307751 0.188900952321772 0.195396253408574 0.185786379718467 0.193389273749364 0.199125380313602 0.185710003415247 0.202543408568126 0.205169721737976 0.192131592559203 0.202964932150217 0.176963540979974 0.199060999135391 0.185960139090817
"K00769" 0.076197133860004 0.065709114846944 0.0621073097559079 0.0607360472193159 0.0620568424792481 0.0606437330282118 0.056774928634988 0.051545090132919 0.0489309612252351 0.0530605756518962 0.0482125210099175 0.0566345076124729 0.0544206273120041 0.0589747630455669 0.0574780846743601 0.0538260512188843 0.0605785120726898 0.0481279105477466 0.0560210322076618 0.0554890702474834
"K00772" 0.258662978283804 0.257204596975637 0.264630573823072 0.25346026759783 0.267090606817545 0.271656812108653 0.277345037891095 0.269123388281957 0.280442681727986 0.280608940524486 0.281572539765749 0.280140172948021 0.262868039498236 0.269529714154675 0.271658487884261 0.26874713975668 0.275971661849776 0.218282475260937 0.277673762028577 0.235972928149082
"K00773" 0.765210558403996 0.753652274009279 0.757454240024145 0.751958408114022 0.755858077822929 0.754323193168566 0.752896795065987 0.768908849915394 0.764819513818879 0.760537442215893 0.75137141246729 0.765488678504044 0.764243521649339 0.760086451718199 0.758796509624849 0.764467704646359 0.767472741347332 0.651862366608858 0.77289793887536 0.689486314701789
"K00782" 0.168590421620349 0.177337043756112 0.174104888893328 0.173171852646634 0.159282571116855 0.169564409308974 0.162472619834818 0.165459505080209 0.160610046047042 0.157167999756088 0.16111309150998 0.164693104306086 0.166485061012711 0.164059382928645 0.170601511265878 0.162556482470189 0.156627664023844 0.161290881151817 0.168160737143335 0.167503581080293
"K00783" 0.318341957563155 0.287223327164252 0.295835299512637 0.290951068656345 0.30259131340279 0.289094603177308 0.269975890292167 0.282320871289471 0.275715780638469 0.284899918329186 0.277341488039343 0.291150863736631 0.290641569799196 0.295575355125194 0.285193994066669 0.286965532352088 0.29906366328441 0.257687712352044 0.294380256794812 0.276470038505462
"K00784" 0.979575639413766 1.05125188985377 1.00742607788258 1.06922689073269 0.997126190836337 1.13864258728427 1.06504391055335 1.02802357529631 1.02357028412195 1.0255140683395 0.995532720685223 1.03601357692548 0.995628319518175 1.02008973926797 1.05523099960805 1.02547420226692 1.02885145387937 0.927601789176576 1.01388568878634 0.967902146216874
"K00786" 0.839245360022056 0.816717400466354 0.833899320654945 0.800117768011815 0.856214457011871 0.824999020699609 0.851625161196025 0.852633820212229 0.853409782164356 0.87986792209447 0.866875218223557 0.885187970860792 0.854184380823971 0.852926449970068 0.839838004818661 0.862308541694668 0.870927980526703 0.667002035400594 0.879623982528937 0.715030826254905
"K00788" 0.297565291130225 0.297345441844286 0.325494578225603 0.301588559772479 0.314601838389921 0.301540480925264 0.313441353510755 0.321717031931403 0.323075537704724 0.327831625045551 0.330207330117968 0.32875817640466 0.317451828146062 0.307168290816312 0.305212240391301 0.324976540392694 0.311104539574422 0.263520927651829 0.321877062146779 0.282362789769835
"K00789" 0.951546025921997 0.9543698847718 0.936064849491915 0.953774800174803 0.938957930126193 0.950587225424395 0.943001608960776 0.954015811901883 0.949591225486868 0.934730087034991 0.933697825903822 0.937113779857284 0.940657968393051 0.942539656099041 0.947780035251054 0.935198546787331 0.946648854153376 0.791532662337226 0.949579133471821 0.855902175598124
"K00790" 0.820881046286767 0.830321322839084 0.844986166729812 0.839918510806707 0.858650825929224 0.848369751356105 0.858914106875282 0.866143726197108 0.860414687444831 0.861383378242598 0.853990938932175 0.852736195577257 0.847541445965001 0.838124485991624 0.852675720339149 0.860112848250244 0.851603547987327 0.747946469947031 0.861765838170982 0.773094618032899
"K00791" 0.587355141126033 0.605822611383483 0.617892824493689 0.59965219429964 0.610927376309176 0.592759186862915 0.593849238058849 0.60146597570541 0.589213652555615 0.609491760196523 0.606950040647804 0.613337542265435 0.627377141152725 0.633146795176762 0.615225604672173 0.610280506664418 0.62222434427923 0.515751273255376 0.621246718852213 0.555854129088465
"K00793" 0.457389659670568 0.423948962534659 0.431378834670241 0.435365390762392 0.43446002766988 0.421243545168266 0.424930616082629 0.439938355750515 0.429988658742593 0.432474410654156 0.430311361816565 0.431773796037153 0.449320327658986 0.43550717951284 0.431338871355658 0.435442893295418 0.429612488722058 0.362021170476844 0.43423530552507 0.379444614607321
"K00794" 0.459791172342348 0.420901261882315 0.414346860355568 0.422400268660966 0.425249613751801 0.420900747607834 0.405168405147313 0.417471349929911 0.416719309842431 0.419280829448697 0.418162750188754 0.420014779304533 0.437803199441374 0.420250182317688 0.418299958340554 0.430607594330681 0.424639806004454 0.358451086683308 0.425778627474259 0.365939403428858
"K00795" 0.289594945671022 0.301800813833311 0.307815841338631 0.301017896625298 0.320353438999209 0.292068448897804 0.282400827480944 0.28964063015637 0.284429390933595 0.287957954377843 0.267053281998112 0.284003629272983 0.291259069425661 0.291958077567347 0.278409810269027 0.294115160778428 0.29975480710257 0.241284326354197 0.287448570945436 0.268859782176956
"K00796" 0.617325138113664 0.586164927224027 0.596463272313602 0.578311139713174 0.604527914969683 0.586047155943841 0.602498245907433 0.601613817218545 0.585471896487693 0.579769985273089 0.588774921496533 0.602084122358033 0.606915390409124 0.601535122425993 0.601848384795538 0.597994562817836 0.605692662802808 0.511631826327182 0.60637004439793 0.528951620519777
"K00797" 1.18669338076218 1.23398259859462 1.29564404942845 1.22407824258885 1.31717651783833 1.28536647737417 1.31496348596783 1.31984114583512 1.33837301797811 1.39240164644512 1.35219413481432 1.35479209602776 1.29177398388866 1.25563738401268 1.26348212442712 1.34532799936277 1.32518550826589 1.02994220551013 1.36205803951689 1.12083362336342
"K00798" 0.419154441361353 0.404498309492492 0.403923796738928 0.403410880488425 0.425457073175659 0.392990619456357 0.401591854868043 0.421381984923347 0.402177690123726 0.405025674010546 0.40079776967886 0.40749548368187 0.406308083930964 0.415415662821146 0.407709281063498 0.403886209456706 0.411352918158004 0.324600220578534 0.411292365166909 0.36499223113219
"K00799" 1.83215150320217 1.7634868899791 1.79933939499639 1.73735388347767 1.85586751745616 1.7451000246196 1.77023989237047 1.88486697787334 1.86908198788279 1.97256192265156 1.86823965267888 1.93091594386592 1.93133703925872 1.83815241086943 1.7893945257563 1.95613594748623 1.85085132797578 1.56375433746955 1.85664649485746 1.64077944578493
"K00800" 0.819855308031821 0.79722859335532 0.810151014406863 0.805767622832784 0.803010767803682 0.793912871375164 0.807319121315332 0.822331216180731 0.821309968385727 0.797151313220707 0.805818988228594 0.818453378434748 0.825672182391925 0.812701589113249 0.823649292655177 0.849284236963488 0.834491693694219 0.758714734335439 0.817783586735865 0.780229149339531
"K00801" 0.0677971925114491 0.0739228884347298 0.0842068963144493 0.0765830520081202 0.0900144913074081 0.0847935331561848 0.0921572330519465 0.0937041158697268 0.105541047686474 0.103795137406776 0.10593903713608 0.0991538655236762 0.0881235591155392 0.0833158325464246 0.08448004038417 0.0930101399316412 0.0872009511880291 0.0768105834626075 0.0998461575733433 0.077051694865805
"K00803" 0.193418670369908 0.210387096160803 0.22351356157983 0.199104176673038 0.213355099877472 0.220802946268256 0.22754663508048 0.224587486700368 0.2202574679876 0.241482062020723 0.233633948986552 0.237764374233478 0.228720394020966 0.219518997568096 0.219609690487098 0.22923517835705 0.223667505986642 0.168261348627261 0.235648320357995 0.191844202671265
"K00805" 0.102347704557706 0.109147153993502 0.109404523866018 0.100551449092147 0.104867126062592 0.111120621183596 0.12345293257736 0.115287813055265 0.116784118870909 0.117517002871242 0.128946039827065 0.121041321688837 0.118475160851507 0.107270424970968 0.118560474927506 0.121270473595031 0.105308842117371 0.090988067167357 0.114948904840155 0.0892993632680762
"K00806" 0.571110171884008 0.551103301562887 0.577289367800171 0.57027601620389 0.579660567884497 0.568953956981421 0.568960277919759 0.57999650097801 0.583454939007639 0.589104600485474 0.573096212482363 0.591371561355012 0.58921984865773 0.597373708432112 0.58349097379608 0.585517821161347 0.584212581272554 0.479889989098231 0.582283963678156 0.511237691230177
"K00808" 0.0575669149154252 0.0546429642207564 0.0528910478020716 0.0536328240548431 0.0508572421578446 0.0510757273133224 0.0552016644689471 0.0562162128177733 0.0554213162356492 0.058852788897678 0.0582975763568512 0.0582493158493551 0.0547512446551414 0.0549141480153216 0.0530523254077139 0.0536089982681359 0.0536170993254196 0.0437327675983705 0.0555979949418401 0.044185859490976
"K00809" 0.179723300520166 0.159594897964113 0.182783034586376 0.171478721198909 0.178501429268623 0.171793788244007 0.198343752551042 0.203184904031156 0.21740422036068 0.212436409750709 0.226662087458836 0.206465292735455 0.20917465919524 0.18056960097704 0.188733302864738 0.21321833351567 0.190388513050886 0.149478609869303 0.194604599850247 0.15678640621478
"K00812" 1.20278134383439 1.19469834172252 1.22599903068419 1.21155550356495 1.22922410071068 1.22200026806725 1.24301025337065 1.24688828645239 1.24879730477417 1.26615116218201 1.26034005175691 1.26015676741198 1.25103275196821 1.23030527725572 1.21897111453476 1.2604751560939 1.25730589267802 1.02356455110866 1.26452130764004 1.1105957210872
"K00813" 0.176958579776283 0.170024162374232 0.16859009070025 0.165530230722789 0.172084317308844 0.158767955748331 0.159507841801878 0.162982809527013 0.163603530916045 0.170454756190694 0.1670022007852 0.166045049359547 0.173036061691444 0.172067863324314 0.176061278343694 0.168997821582677 0.171634485929925 0.144566676498794 0.174387100070908 0.152567191804483
"K00817" 1.0675208115931 1.04732020992558 1.07245635809061 1.03718641783187 1.07997202588019 1.05573857824581 1.07129174787953 1.07609263376873 1.04012949931758 1.07320311086724 1.08556686008771 1.07762652592689 1.07602213698782 1.0727030375609 1.06224826747951 1.07617790043558 1.08780066976508 0.896721475660229 1.05013792403678 0.950162155698321
